"","rusher_player_id","posteam","week","Rushes","RushYD","Rush1D","RushTD","eRushYD","eTDRush","eRush1D","eRushFP","RushFP","RushDiff","eRushFP1D","RushFP1D","RushDiff1D","RushGames","Tar","Rec","AYs","RecYD","Rec1D","RecTD","eRecYD","eTDRec","eRec1D","eRecFP","RecFP","RecDiff","eRecFP1D","RecFP1D","RecDiff1D","RecGames","mergename","pos","TeamRushes","TeamRushYD","TeamRush1D","TeamRushTD","eTeamRushFP","TeamRushFP","eTeamRushFP1D","TeamRushFP1D","TeamTar","TeamRec","TeamAYs","TeamRecYD","TeamRec1D","TeamRecTD","eTeamRecFP","TeamRecFP","eTeamRecFP1D","TeamRecFP1D","eTD","eYD","e1D","eFP","FP","Diff","eFP1D","FP1D","Diff1D","eTeamFP","TeamFP","TeamDiff","eTeamFP1D","TeamFP1D","TeamDiff1D","Games"
"1129","00-0029738","HOU",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,33,69,4,0,42.9403355523334,0.146815170577803,2.11579389575439,10.063191042567,12.9,2.83680895743298,11.1147901045788,14.9,3.78520989542124,1,"Darren Fells","TE",39,194,12,3,35.3481955949239,35.4,40.7264562154071,41.4,42,30,395,280,20,1,71.3523161214899,64,80.3598058751072,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.700511716414,99.4,-7.30051171641381,121.086262090514,115.4,-5.68626209051432,1
"1130","00-0029738","HOU",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,17,27,1,0,14.8387681974949,0.00828299576336497,0.846784284634961,2.86887490718238,4.7,1.83112509281762,3.33965874673162,5.2,1.86034125326838,1,"Darren Fells","TE",24,100,6,1,15.7779589760186,16,18.4955626749444,19,34,23,290,308,15,1,56.5420705390373,59.8,63.545732386316,67.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.3200295150559,75.8,3.47997048494406,82.0412950612604,86.3,4.25870493873963,1
"1131","00-0029738","HOU",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,35,58,4,2,30.5771498952686,0.917623185623944,2.01549044219529,12.1481960802938,23.8,11.6518039197062,13.092913369363,25.8,12.707086630637,1,"Darren Fells","TE",29,133,7,0,15.3940897880291,13.3,18.7145070407171,16.8,39,27,275,279,17,3,65.0870969795845,72.9,71.7076882049122,81.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.4811867676137,86.2,5.71881323238632,90.4221952456293,98.2,7.77780475437069,1
"1132","00-0029892","SF",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,36,51,2,0,21.3685303012182,0.402097901449273,1.18301284220828,6.15430134640935,8.1,1.94569865359064,6.74590189171633,9.1,2.35409810828367,1,"Kyle Juszczyk","RB",39,169,9,2,25.0233184179055,22.9,29.1044109834311,27.4,32,23,296,277,14,1,56.7287445252121,56.7,61.6600035136424,63.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.7520629431176,79.6,-2.15206294311757,90.7644144970736,91.1,0.335585502926449,1
"1133","00-0029892","SF",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,22,20,1,0,20.3686490563129,0.0181118861017505,0.821137149452366,4.18476855232949,4,-0.18476855232949,4.59583603512903,4.5,-0.0958360351290315,1,"Kyle Juszczyk","RB",37,278,10,2,18.2806812963271,39.8,22.0037278265212,44.8,29,20,205,181,11,2,47.9030313436407,50.1,52.4714468856391,55.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.1837126399678,89.9,23.7162873600322,74.4751747121603,100.4,25.9248252878397,1
"1134","00-0029931","NO",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,5,0,0,0,6.65315382099627,0.036313606456354,0.198171462589766,1.56068494550331,0,-1.56068494550331,1.61171254235171,0,-1.61171254235171,1,"Zach Line","RB",20,57,2,0,9.29836342302793,5.7,11.1924762256934,6.7,34,20,279,203,11,0,50.7932143372095,40.3,55.5214097718763,45.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.0915777602374,46,-14.0915777602374,66.7138859975696,52.5,-14.2138859975696,1
"1135","00-0029931","NO",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,0,0,5.46094049360736,0.00595658925344307,0.236670164657382,1.33094061810544,1.3,-0.030940618105437,1.43004926911046,1.3,-0.130049269110463,1,"Zach Line","RB",27,117,10,0,14.5959198392577,11.7,18.7681320948226,16.7,30,23,215,193,6,0,47.3166343690763,42.3,51.1640097654553,45.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.912554208334,54,-7.912554208334,69.9321418602779,62,-7.93214186027791,1
"1136","00-0030035","MIN",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,25,43,2,1,22.2450931853105,0.0667251413183539,0.932411170560952,4.59281863677828,13.3,8.70718136322172,5.014200264616,14.3,9.285799735384,1,"Adam Thielen","WR",36,174,10,3,22.9032109671825,35.4,27.0051956714926,40.4,10,8,69,98,4,1,14.9120063263966,23.8,16.2294925842568,25.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.8152172935791,59.2,21.3847827064209,43.2346882557494,66.2,22.9653117442506,1
"1137","00-0030035","MIN",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5,139,79,2,0,79.521124567028,0.0637046154457329,3.15353788987124,12.7365202056204,10.9,-1.83652020562039,14.4497192369143,11.9,-2.54971923691433,1,"Adam Thielen","WR",27,198,8,1,13.5436987027897,25.8,16.1942271743593,29.8,32,14,371,230,6,1,55.4001850656177,41,60.0132397264767,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.9438837684074,66.8,-2.14388376840741,76.2074669008359,73.8,-2.40746690083593,1
"1138","00-0030035","MIN",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,72,6,0,0,46.6475064030349,0.603740967282727,2.356841884845,11.6114712615616,2.6,-9.01147126156164,12.7500261990199,2.6,-10.1500261990199,1,"Adam Thielen","WR",16,40,3,1,9.97329271511269,10,11.7077511533292,11.5,35,27,235,233,9,0,52.3569766232038,48.3,58.1644908807986,52.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.3302693383165,58.3,-4.03026933831645,69.8722420341278,64.3,-5.57224203412775,1
"1139","00-0030035","MIN",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,87,130,7,2,60.3057770594289,0.661037587354165,3.07176095793435,14.6690025004754,32,17.3309974995246,16.1583380188739,35.5,19.3416619811261,1,"Adam Thielen","WR",33,212,6,0,19.2502945732782,19.2,21.8930539734682,22.2,27,22,265,306,14,2,46.6437389754422,64.6,51.0505779210304,71.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.8940335487205,83.8,17.9059664512796,72.9436318944986,93.8,20.8563681055015,1
"1140","00-0030035","MIN",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,32,25,1,1,18.8017654318454,0.206040253627168,0.870157525586447,4.12093123780754,9.5,5.37906876219246,4.51670265707734,10,5.48329734292266,1,"Adam Thielen","WR",33,169,10,2,21.0559224580246,28.9,24.6850666072151,33.9,34,24,403,337,19,4,61.5731902454086,81.7,68.6642758041285,91.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.6291127034332,110.6,27.9708872965668,93.3493424113436,125.1,31.7506575886564,1
"1141","00-0030061","PHI",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,41,54,3,0,45.4565806929339,0.0379476875055121,2.5361716139061,9.67225434475703,10.4,0.727745655242966,11.051719894366,11.9,0.848280105633952,1,"Zach Ertz","TE",30,124,9,1,23.1717630607235,18.4,27.9068473231807,22.9,39,28,389,313,13,3,61.3989575135928,77.3,68.3918499538221,83.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.5707205743163,95.7,11.1292794256837,96.2986972770028,106.7,10.4013027229972,1
"1142","00-0030061","PHI",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,8,125,72,2,0,92.0278125242675,1.23848814271633,4.55123953265889,25.9252326463532,15.2,-10.7252326463532,28.2197028935731,16.2,-12.0197028935731,1,"Zach Ertz","TE",21,49,5,1,16.6704786634003,10.9,19.602627708578,13.4,47,28,453,255,11,1,78.5149896880789,59.5,86.6190622218196,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.1854683514792,70.4,-24.7854683514792,106.221689930398,78.4,-27.8216899303976,1
"1143","00-0030061","PHI",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,67,64,3,0,56.3881370149488,0.0419947991664333,2.27937546060977,10.4296863353314,10.4,-0.0296863353313501,11.4863661461861,11.9,0.413633853813909,1,"Zach Ertz","TE",30,127,6,1,21.8399231646017,16.7,25.7417605479982,19.7,36,19,405,259,11,2,59.2288808995091,54.9,65.5508983434438,60.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.0688040641108,71.6,-9.46880406411077,91.292658891442,80.1,-11.192658891442,1
"1144","00-0030061","PHI",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,7,60,65,5,0,55.9831573605214,0.0927905095639446,3.46771236368569,11.542361972537,13.5,1.95763802746304,13.5149017120365,16,2.48509828796354,1,"Zach Ertz","TE",31,178,10,2,23.1038071783809,29.8,27.3560457231863,34.8,27,16,204,160,12,3,45.4880377109122,50,50.9574738074556,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.5918448892931,79.8,11.2081551107069,78.3135195306419,90.8,12.4864804693581,1
"1145","00-0030061","PHI",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,61,57,2,1,47.8856699599701,0.360862197626997,1.65593467826383,11.3896507877245,16.7,5.3103492122755,12.0625517661133,17.7,5.63744823388671,1,"Zach Ertz","TE",27,86,5,1,18.7605935782099,14.6,21.9987532220637,17.1,29,17,254,189,9,1,49.1924078723554,41.9,53.7120265801156,46.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.9530014505653,56.5,-11.4530014505653,75.7107798021793,63.5,-12.2107798021793,1
"1146","00-0030061","PHI",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,92,54,2,0,73.5761067993675,0.0782964487959993,3.31278770404623,13.5721915541614,7.4,-6.17219155416145,15.2291609163933,8.4,-6.82916091639329,1,"Zach Ertz","TE",22,108,3,0,11.7720694782665,10.8,14.4768366344242,12.3,41,26,425,306,15,2,65.6490282326507,66.6,75.0393065514337,74.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.4210977109172,77.4,-0.0210977109171608,89.5161431858579,86.4,-3.11614318585792,1
"1147","00-0030061","PHI",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,87,38,2,0,45.1656169035739,0.459361646302476,2.14994366629952,9.76085714742493,5.8,-3.96085714742493,10.9057940192118,6.8,-4.1057940192118,1,"Zach Ertz","TE",28,115,5,0,13.9321507714483,9.5,17.4094126545499,12,26,16,347,191,9,1,44.6742529154972,39.1,49.5009405798194,43.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.6064036869455,48.6,-10.0064036869455,66.9103532343694,55.6,-11.3103532343694,1
"1148","00-0030061","PHI",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,46,20,1,0,29.4729095744358,0.13770701614685,1.38955592600998,6.22664090294845,4,-2.22664090294845,7.01611864878207,4.5,-2.51611864878207,1,"Zach Ertz","TE",38,222,10,3,20.9643498231428,40.2,24.8205544652735,45.2,24,17,175,172,10,1,37.7754425606714,40.2,42.4280887326545,45.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.7397923838142,80.4,21.6602076161858,67.248643197928,90.4,23.151356802072,1
"1149","00-0030068","SF",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,30,7,0,0,26.5974478874777,0.0203549201823789,1.14984438569123,4.68462497488837,1.7,-2.98462497488837,5.1983086620967,1.7,-3.4983086620967,1,"Marquise Goodwin","WR",30,100,6,0,14.6281949228859,10,17.7191568260338,13,27,18,174,166,7,1,41.6226983121182,38.6,45.4275466694943,42.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.2508932350041,48.6,-7.65089323500413,63.1467034955282,55.1,-8.04670349552817,1
"1150","00-0030068","SF",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,61,77,3,1,30.2317656094157,0.0778891288791282,0.79791693366401,5.01540507166055,16.7,11.6845949283395,5.41045318628593,18.2,12.7895468137141,1,"Marquise Goodwin","WR",40,261,13,2,23.7402122389631,38.1,28.1164262560392,44.6,26,18,211,312,14,3,39.8793563173048,67.2,44.3078378203517,74.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.6195685562679,105.3,41.6804314437321,72.4242640763909,118.8,46.3757359236091,1
"1151","00-0030068","SF",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,36,41,2,0,22.0392046699372,0.0252240393625561,1.11335644223664,3.42208541596716,6.1,2.67791458403284,4.01948681194405,7.1,3.08051318805595,1,"Marquise Goodwin","WR",39,169,9,2,25.0233184179055,22.9,29.1044109834311,27.4,32,23,296,277,14,1,56.7287445252121,56.7,61.6600035136424,63.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.7520629431176,79.6,-2.15206294311757,90.7644144970736,91.1,0.335585502926449,1
"1152","00-0030068","SF",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,43,15,2,0,25.6521833808789,0.0601902628509199,1.25956737349248,4.68277174675696,3.5,-1.18277174675696,5.41703424262953,4.5,-0.917034242629534,1,"Marquise Goodwin","WR",39,101,8,2,32.1765422722214,22.1,37.4906576449171,26.1,32,24,220,243,14,0,51.6192042655592,48.3,57.4877390586025,55.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.7957465377806,70.4,-13.3957465377806,94.9783967035196,81.4,-13.5783967035196,1
"1153","00-0030068","SF",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,16,0,0,0,11.593401503483,0.00430216939393645,0.499357584746711,1.73855260131215,0,-1.73855260131215,1.95930220024979,0,-1.95930220024979,1,"Marquise Goodwin","WR",39,137,7,0,23.2333940932718,13.7,27.8694274272913,17.2,21,12,211,151,8,0,34.2941782828152,27.1,39.0258833826276,31.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.5275723760871,40.8,-16.7275723760871,66.8953108099189,48.3,-18.5953108099189,1
"1154","00-0030085","HOU",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,39,37,2,1,28.8868826327642,0.154639232177855,1.51386007790682,5.49777703958075,12.7,7.20222296041924,6.23550767612202,13.7,7.46449232387798,1,"Kenny Stills","WR",23,180,8,1,12.4709555149388,24,14.6748663157327,28,29,20,319,268,12,3,49.8820674730241,64.8,54.396557850734,70.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.3530229879629,88.8,26.4469770120371,69.0714241664667,98.8,29.7285758335333,1
"1155","00-0030085","HOU",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,45,38,2,0,24.2621383694155,0.119367791040776,1.05393655249831,4.84189635512884,5.8,0.958103644871159,5.46718036485869,6.8,1.33281963514131,1,"Kenny Stills","WR",29,127,7,1,18.0947522521433,18.7,21.7563095641275,22.2,29,16,375,159,9,0,48.8998767367464,31.9,54.4859927724616,36.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.9946289888896,50.6,-16.3946289888896,76.2423023365891,58.6,-17.6423023365892,1
"1156","00-0030085","HOU",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,112,89,3,0,63.1552798729948,0.0764535823190748,2.92367707502609,9.93994461701938,12.9,2.96005538298062,11.5863001366207,14.4,2.81369986337927,1,"Kenny Stills","WR",18,40,3,1,10.9424125041683,8,12.5719703591741,9.5,34,25,305,351,15,3,52.6070682707442,78.1,58.964507367347,85.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.5494807749124,86.1,22.5505192250876,71.5364777265212,95.1,23.5635222734789,1
"1157","00-0030085","HOU",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,12,24,2,0,14.4911673270248,0.00355356933894813,1.11873018647438,2.85566086153974,4.4,1.54433913846026,3.50117392847711,5.4,1.89882607152289,1,"Kenny Stills","WR",22,136,8,1,17.6466651747172,19.6,20.5674491957251,23.6,33,21,338,160,7,0,52.5961708794551,37,57.7349828873298,40.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.2428360541723,56.6,-13.6428360541723,78.302432083055,64.1,-14.202432083055,1
"1158","00-0030085","HOU",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,73,105,4,0,45.4172927573756,0.0611392381492298,2.67758582985554,7.82132029827249,14.5,6.67867970172751,9.42260680808143,16.5,7.07739319191857,1,"Kenny Stills","WR",24,100,6,1,15.7779589760186,16,18.4955626749444,19,34,23,290,308,15,1,56.5420705390373,59.8,63.545732386316,67.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.3200295150559,75.8,3.47997048494406,82.0412950612604,86.3,4.25870493873963,1
"1159","00-0030085","HOU",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,25,22,1,0,31.8960084785621,0.0511712665872065,1.71200601398906,7.01705521231544,5.2,-1.81705521231544,7.90214961920872,5.7,-2.20214961920872,1,"Kenny Stills","WR",29,133,7,0,15.3940897880291,13.3,18.7145070407171,16.8,39,27,275,279,17,3,65.0870969795845,72.9,71.7076882049122,81.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.4811867676137,86.2,5.71881323238632,90.4221952456293,98.2,7.77780475437069,1
"1160","00-0030089","SEA",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,23,26,1,0,17.3805336473499,0.00815224118638678,0.845508734977025,3.03707084239581,4.6,1.56292915760419,3.47931244157932,5.1,1.62068755842068,1,"Luke Willson","TE",27,115,9,1,16.9222345794606,17.5,20.1360168432783,22,28,22,223,240,10,1,50.0882717310701,52,54.0684885861275,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.0105063105307,69.5,2.4894936894693,74.2045054294058,79,4.7954945705942,1
"1161","00-0030089","SEA",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,10,1,0,6.44334410192119,0.000985432403594334,0.450493943563299,1.36670053028601,2,0.633299469713988,1.62086589658297,2.5,0.879134103417029,1,"Luke Willson","TE",41,169,10,0,21.8717707078149,16.9,27.1398894104629,21.9,23,17,271,268,12,4,40.4840703964954,65.8,43.9705529279352,71.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.3558411043103,82.7,20.3441588956897,71.1104423383981,93.7,22.5895576616019,1
"1162","00-0030089","SEA",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,16,16,1,0,18.7544287026045,0.366510969759136,1.156282413169,5.92005747437844,3.6,-2.32005747437844,6.41162895009233,4.1,-2.31162895009233,1,"Luke Willson","TE",36,172,8,2,25.9441043323018,27.2,29.9036590928186,31.2,33,23,290,295,17,2,57.2174576555227,64.5,63.1521713916149,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.1615619878245,91.7,8.53843801217555,93.0558304844335,104.2,11.1441695155665,1
"1163","00-0030089","SEA",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,25,0,0,0,10.4368528642301,0.0808168793307481,0.503925649980909,1.94561342735445,0,-1.94561342735445,2.26191128896567,0,-2.26191128896567,1,"Luke Willson","TE",26,106,8,0,13.876450637286,10.6,17.4440304775637,14.6,41,20,477,241,10,1,75.416520953538,48.1,83.2010964694656,53.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.292971590824,58.7,-30.592971590824,100.645126947029,67.7,-32.9451269470293,1
"1164","00-0030089","SEA",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,7,0,0,6.03461329229273,0.00155448741346011,0.258968874406908,1.3414002016256,1.7,0.358599798374397,1.45768320181732,1.7,0.24231679818268,1,"Luke Willson","TE",31,153,9,1,21.9536539421834,21.3,26.3568620846903,25.8,20,14,227,182,9,2,35.3885078941129,44.2,38.5561840067055,48.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.3421618362963,65.5,8.15783816370366,64.9130460913958,74.5,9.58695390860419,1
"1165","00-0030108","NYJ",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,6,10,1,0,25.3038848027432,0.00378327705043556,1.15718640176712,5.52643110042416,4,-1.52643110042416,5.9746092721188,4.5,-1.4746092721188,1,"Ryan Griffin","TE",21,68,3,0,10.7260119648435,6.8,12.7971800254585,8.3,41,28,261,175,12,1,59.6358113919365,49.5,67.1602652876579,55.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.3618233567801,56.3,-14.0618233567801,79.9574453131164,63.8,-16.1574453131164,1
"1166","00-0030108","NYJ",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,8,0,0,0,8.70754266086109,0.00179568267288614,0.360919296861644,1.5410315183252,0,-1.5410315183252,1.68355862977449,0,-1.68355862977449,1,"Ryan Griffin","TE",24,93,4,0,11.4380193811719,9.3,13.4659869027746,11.3,31,23,231,201,6,0,45.9123637072142,41.1,51.6566983570078,44.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.3503830883861,50.4,-6.95038308838606,65.1226852597824,55.4,-9.72268525978244,1
"1167","00-0030108","NYJ",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,5,0,0,5.46837375183599,0.000851692376109432,0.240057689762999,1.29923207324998,1.5,0.200767926750023,1.40874566612237,1.5,0.0912543338776262,1,"Ryan Griffin","TE",20,36,0,0,8.97020746432325,3.6,10.5144779264829,3.6,22,12,177,98,4,0,31.5506452046513,21.8,34.3522390642153,23.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.5208526689746,25.4,-15.1208526689746,44.8667169906982,27.4,-17.4667169906982,1
"1168","00-0030108","NYJ",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,0,0,5.21782403722382,0.00151135616878326,0.244891444069962,1.29313527537034,1.2,-0.0931352753703394,1.40157134080013,1.2,-0.201571340800134,1,"Ryan Griffin","TE",19,67,3,1,8.92615902717659,12.7,11.2936992919034,14.2,25,15,164,120,5,0,35.1366395464638,27,39.079484701154,29.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.0627985736404,39.7,-4.36279857364041,50.3731839930574,43.7,-6.67318399305741,1
"1169","00-0030108","NYJ",6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,11,28,3,1,16.7203315362391,0.395310906750098,1.24406132680724,5.92943727322714,11.8,5.87056272677286,6.50103150368843,13.3,6.79896849631157,1,"Ryan Griffin","TE",17,60,4,1,14.0312623660311,12,15.9868221971259,14,32,23,317,338,13,2,52.3675290361007,68.8,58.1523337104769,75.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.3987914021319,80.8,14.4012085978681,74.1391559076028,89.3,15.1608440923972,1
"1170","00-0030108","NYJ",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,22,1,0,0,15.7288499734329,0.0119017959401631,0.61528420007573,2.91019667981941,1.1,-1.81019667981941,3.2332453044711,1.1,-2.1332453044711,1,"Ryan Griffin","TE",19,82,4,0,9.02469306854479,8.2,11.0183761732291,10.2,32,11,426,86,4,0,54.6183365600495,19.6,59.7851206419958,21.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.6430296285943,27.8,-35.8430296285943,70.8034968152249,31.8,-39.0034968152249,1
"1171","00-0030108","NYJ",8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,35,66,4,2,25.3663861838493,0.445131964471005,1.71892177595828,7.56462410146936,22.6,15.0353758985306,8.49447817911627,24.6,16.1055218208837,1,"Ryan Griffin","TE",14,47,2,0,6.84311598122274,4.7,8.74062575111278,5.7,30,21,255,218,11,2,45.528561260208,54.8,49.838695278303,60.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3716772414307,59.5,7.1283227585693,58.5793210294158,66,7.42067897058421,1
"1172","00-0030147","NYG",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,18,19,1,0,19.5216533779322,0.00614504916005796,1.12208082089808,4.10400334169868,3.9,-0.204003341698684,4.71690199649853,4.4,-0.316901996498527,1,"Russell Shepard","WR",20,129,7,1,10.142735140447,18.9,12.4814573825013,22.4,45,26,415,250,14,1,69.8012333628879,57,78.1779445455578,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.9439685033349,75.9,-4.0439685033349,90.6594019280591,86.4,-4.25940192805912,1
"1173","00-0030147","NYG",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,58,6,0,0,33.0893972492581,0.670118502061501,2.07781186562779,10.045257916563,1.6,-8.44525791656298,11.1820041780162,1.6,-9.5820041780162,1,"Russell Shepard","WR",19,72,5,2,12.125689516264,19.2,14.3488059410048,21.7,36,23,365,336,11,2,62.1304125882971,68.6,68.4280908496155,74.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.2561021045611,87.8,13.5438978954389,82.7768967906203,95.8,13.0231032093797,1
"1174","00-0030155","CLE",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,6,0,0,0,8.1717833832241,0.00175409921724406,0.70083663668354,1.51015219252296,0,-1.51015219252296,1.90769942080713,0,-1.90769942080713,1,"Demetrius Harris","TE",20,102,4,1,10.3021808665119,16.2,11.9737425616565,18.2,38,25,347,285,13,1,57.4951333796407,59.5,62.9689167370133,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.7973142461527,75.7,7.90268575384734,74.9426592986698,84.2,9.25734070133025,1
"1175","00-0030155","CLE",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,4,0,0,5.43317006214393,0.00797196697071089,0.28200443946571,1.31906183447055,1.4,0.080938165529447,1.47196942960367,1.4,-0.0719694296036675,1,"Demetrius Harris","TE",21,70,3,1,10.8861764537293,13,12.7183620439597,14.5,34,19,357,325,10,1,54.8430622340961,57.5,60.3478591462972,62.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.7292386878254,70.5,4.77076131217459,73.066221190257,77,3.93377880974302,1
